;Kingdom;Phylum;Class;Order;Family;Genus
ASV_1864;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;NA
ASV_1865;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_1866;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
ASV_1867;Bacteria;NA;NA;NA;NA;NA
ASV_1868;Bacteria;NA;NA;NA;NA;NA
ASV_1869;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter
ASV_1870;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
ASV_1871;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_1872;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AEGEAN-169 marine group;NA
ASV_1873;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group
ASV_1874;Bacteria;NA;NA;NA;NA;NA
ASV_1876;Bacteria;Proteobacteria;Gammaproteobacteria;Beggiatoales;Beggiatoaceae;NA
ASV_1878;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_1879;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_1880;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquimarina
ASV_1881;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_1883;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;NA
ASV_1884;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_1885;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_1887;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_1890;Bacteria;NA;NA;NA;NA;NA
ASV_1891;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_1893;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3
ASV_1894;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_1895;Bacteria;NA;NA;NA;NA;NA
ASV_1897;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;Pseudohongiella
ASV_1898;Bacteria;NA;NA;NA;NA;NA
ASV_1899;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum
ASV_1900;Bacteria;NA;NA;NA;NA;NA
ASV_1902;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_1903;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_1904;Bacteria;NA;NA;NA;NA;NA
ASV_1905;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_1906;Bacteria;NA;NA;NA;NA;NA
ASV_1907;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_1908;Bacteria;NA;NA;NA;NA;NA
ASV_1909;Bacteria;NA;NA;NA;NA;NA
ASV_1910;Bacteria;NA;NA;NA;NA;NA
ASV_1911;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_1913;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Terasakiellaceae;NA
ASV_1918;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;NA;NA
ASV_1919;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Spongiivirga
ASV_1921;Bacteria;NA;NA;NA;NA;NA
ASV_1922;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Cetobacterium
ASV_1923;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_1924;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_1925;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_1926;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_1927;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_1928;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA
ASV_1929;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_1930;Bacteria;NA;NA;NA;NA;NA
ASV_1932;Bacteria;NA;NA;NA;NA;NA
ASV_1934;Bacteria;NA;NA;NA;NA;NA
ASV_1935;Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Nodosilineaceae;NA
ASV_1936;Bacteria;Cyanobacteria;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;NA
ASV_1937;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_1938;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
ASV_1939;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_1940;Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA
ASV_1941;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter
ASV_1942;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA
ASV_1943;Bacteria;NA;NA;NA;NA;NA
ASV_1944;Bacteria;NA;NA;NA;NA;NA
ASV_1946;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Spongiivirga
ASV_1947;Bacteria;NA;NA;NA;NA;NA
ASV_1948;Bacteria;NA;NA;NA;NA;NA
ASV_1949;Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;PS1 clade;NA
ASV_1950;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Luteibacter
ASV_1951;Bacteria;NA;NA;NA;NA;NA
ASV_1952;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudooceanicola
ASV_1955;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Sva0081 sediment group
ASV_1956;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
ASV_1957;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_1959;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade
ASV_1960;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_1961;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_1962;Bacteria;NA;NA;NA;NA;NA
ASV_1963;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_1964;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
ASV_1965;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_1966;Bacteria;NA;NA;NA;NA;NA
ASV_1967;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;NA
ASV_1970;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea
ASV_1972;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_1974;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_1975;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_1976;Bacteria;NA;NA;NA;NA;NA
ASV_1978;Bacteria;NA;NA;NA;NA;NA
ASV_1980;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium PCC-6307
ASV_1981;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_1982;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_1984;Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;NA
ASV_1986;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_1987;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_1988;Bacteria;NA;NA;NA;NA;NA
ASV_1989;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_1990;Bacteria;NA;NA;NA;NA;NA
ASV_1991;Bacteria;NA;NA;NA;NA;NA
ASV_1992;Bacteria;NA;NA;NA;NA;NA
ASV_1993;Bacteria;NA;NA;NA;NA;NA
ASV_1995;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_1996;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;NA
ASV_1997;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_1999;Bacteria;NA;NA;NA;NA;NA
ASV_2000;Bacteria;NA;NA;NA;NA;NA
ASV_2003;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Silicimonas
ASV_2004;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium
ASV_2005;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Actibacterium
ASV_2008;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
ASV_2009;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2010;Bacteria;Cyanobacteria;Cyanobacteriia;Limnotrichales;Limnotrichaceae;Limnothrix
ASV_2011;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;211ds20;NA
ASV_2013;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_2014;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2015;Bacteria;NA;NA;NA;NA;NA
ASV_2016;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_2018;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2019;Bacteria;NA;NA;NA;NA;NA
ASV_2020;Bacteria;NA;NA;NA;NA;NA
ASV_2022;Bacteria;NA;NA;NA;NA;NA
ASV_2023;Bacteria;NA;NA;NA;NA;NA
ASV_2024;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_2025;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium
ASV_2026;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA
ASV_2027;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_2028;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria
ASV_2029;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_2030;Bacteria;NA;NA;NA;NA;NA
ASV_2031;Bacteria;NA;NA;NA;NA;NA
ASV_2032;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;NA
ASV_2033;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Solitalea
ASV_2034;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NA
ASV_2035;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;alphaI cluster
ASV_2036;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Cryptoprodotis
ASV_2037;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_2039;Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;NA;NA
ASV_2040;Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;NA;NA
ASV_2041;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Coraliomargarita
ASV_2042;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA
ASV_2043;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;EC94;NA
ASV_2044;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
ASV_2045;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_2046;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_2047;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;NA
ASV_2049;Bacteria;NA;NA;NA;NA;NA
ASV_2050;Bacteria;NA;NA;NA;NA;NA
ASV_2051;Bacteria;NA;NA;NA;NA;NA
ASV_2052;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib
ASV_2053;Bacteria;NA;NA;NA;NA;NA
ASV_2054;Bacteria;NA;NA;NA;NA;NA
ASV_2055;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;NA
ASV_2056;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_2057;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_2059;Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Acrophormium PCC-7375
ASV_2060;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;NA;NA
ASV_2062;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Trichorickettsia
ASV_2063;Bacteria;NA;NA;NA;NA;NA
ASV_2064;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
ASV_2067;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Aurantimicrobium
ASV_2068;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NA
ASV_2069;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_2070;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2071;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_2074;Bacteria;NA;NA;NA;NA;NA
ASV_2076;Bacteria;NA;NA;NA;NA;NA
ASV_2079;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter
ASV_2080;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_2081;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;NA
ASV_2082;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera
ASV_2083;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA
ASV_2084;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium
ASV_2085;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Bythopirellula
ASV_2086;Bacteria;NA;NA;NA;NA;NA
ASV_2087;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina
ASV_2088;Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Acrophormium PCC-7375
ASV_2089;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fulvivirga
ASV_2090;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Portibacter
ASV_2093;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea
ASV_2094;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_2095;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA
ASV_2096;Bacteria;NA;NA;NA;NA;NA
ASV_2097;Bacteria;Actinobacteriota;Actinobacteria;PeM15;NA;NA
ASV_2098;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 9
ASV_2099;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
ASV_2100;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
ASV_2101;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula
ASV_2102;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_2104;Bacteria;WPS-2;NA;NA;NA;NA
ASV_2105;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_2107;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_2108;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Nitrincolaceae;NA
ASV_2109;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_2110;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;NA
ASV_2115;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum
ASV_2116;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria
ASV_2117;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia
ASV_2118;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas
ASV_2119;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium
ASV_2120;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_2121;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_2122;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_2123;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_2124;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquimarina
ASV_2125;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Portibacter
ASV_2126;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;NA;NA
ASV_2127;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_2128;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;NA
ASV_2129;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_2130;Bacteria;NA;NA;NA;NA;NA
ASV_2131;Bacteria;NA;NA;NA;NA;NA
ASV_2132;Bacteria;NA;NA;NA;NA;NA
ASV_2133;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter
ASV_2134;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
ASV_2135;Bacteria;NA;NA;NA;NA;NA
ASV_2137;Bacteria;NA;NA;NA;NA;NA
ASV_2138;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_2139;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Coraliomargarita
ASV_2140;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_2141;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_2142;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group
ASV_2143;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;NA
ASV_2144;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_2145;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_2147;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_2149;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_2150;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella
ASV_2152;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Pseudofulvibacter
ASV_2153;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_2154;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_2155;Bacteria;NA;NA;NA;NA;NA
ASV_2156;Bacteria;NA;NA;NA;NA;NA
ASV_2157;Bacteria;NA;NA;NA;NA;NA
ASV_2158;Bacteria;NA;NA;NA;NA;NA
ASV_2160;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067
ASV_2161;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;TRA3-20;NA
ASV_2162;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter
ASV_2163;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;NA
ASV_2164;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2166;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_2167;Bacteria;NA;NA;NA;NA;NA
ASV_2169;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum
ASV_2170;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_2171;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_2172;Bacteria;NA;NA;NA;NA;NA
ASV_2173;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_2175;Bacteria;Chloroflexi;TK30;NA;NA;NA
ASV_2176;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;SAR116 clade;NA
ASV_2177;Bacteria;Verrucomicrobiota;Kiritimatiellae;Kiritimatiellales;Kiritimatiellaceae;R76-B128
ASV_2178;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group
ASV_2179;Bacteria;NA;NA;NA;NA;NA
ASV_2180;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA;NA
ASV_2182;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;OM60(NOR5) clade
ASV_2185;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;NA
ASV_2186;Bacteria;NA;NA;NA;NA;NA
ASV_2187;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;Halioglobus
ASV_2188;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_2191;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_2192;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_2193;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_2194;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_2197;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fulvivirga
ASV_2198;Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Xenococcaceae;Xenococcus PCC-7305
ASV_2199;Bacteria;NA;NA;NA;NA;NA
ASV_2200;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;DEV114
ASV_2201;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_2202;Bacteria;NA;NA;NA;NA;NA
ASV_2203;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Candidatus Aquirestis
ASV_2204;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NA
ASV_2205;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_2208;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_2209;Bacteria;NA;NA;NA;NA;NA
ASV_2210;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group
ASV_2211;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_2212;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group
ASV_2213;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_2214;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group
ASV_2215;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_2216;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_2217;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;NA
ASV_2218;Bacteria;Acidobacteriota;Subgroup 26;NA;NA;NA
ASV_2221;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_2223;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;OM60(NOR5) clade
ASV_2225;Bacteria;NA;NA;NA;NA;NA
ASV_2226;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_2227;Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Phormidesmiaceae;Acrophormium PCC-7375
ASV_2228;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus Amoebophilus
ASV_2229;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;NA
ASV_2233;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_2235;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;NA
ASV_2236;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;NA
ASV_2237;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade
ASV_2238;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Opitutus
ASV_2239;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;CL500-29 marine group
ASV_2240;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
